T,F1,RP1,C1,V1,A1,AP1
2013-06-29 18:14:27+05:30,50.22,-17.898,4.552,199.29,906.995,907.171
2013-06-29 18:14:28+05:30,50.23,-17.635,4.548,199.14,905.508,905.68
2013-06-29 18:14:29+05:30,50.22,-17.699,4.558,199.59,909.581,909.753
2013-06-29 18:14:30+05:30,50.23,-18.003,4.561,199.69,910.529,910.707
2013-06-29 18:14:31+05:30,50.23,-17.563,4.565,199.9,912.417,912.586
2013-06-29 18:14:32+05:30,50.22,-18.063,0.087,207.07,0.629,18.074
2013-06-29 18:14:33+05:30,50.23,-6.565,0.032,206.8,0.253,6.57
2013-06-29 18:14:34+05:30,50.22,-6.454,0.031,206.73,0.343,6.463
2013-06-29 18:14:36+05:30,50.23,-6.411,0.031,207.07,0.355,6.421
2013-06-29 18:14:37+05:30,50.22,-6.46,0.031,207.04,0.414,6.473
2013-06-29 18:14:38+05:30,50.25,-6.474,0.031,207.27,0.288,6.48
2013-06-29 18:14:39+05:30,50.21,-6.571,0.032,207.69,0.295,6.578
2013-06-29 18:14:40+05:30,50.22,-6.457,0.031,207.72,0.269,6.462
2013-06-29 18:14:41+05:30,50.22,-6.473,0.031,207.93,0.287,6.479
2013-06-29 18:14:42+05:30,50.22,-6.52,0.031,207.73,0.293,6.526
2013-06-29 18:14:43+05:30,50.22,-6.547,0.032,207.84,0.21,6.551
2013-06-29 18:14:44+05:30,50.22,-6.485,0.031,207.62,0.282,6.491
2013-06-29 18:14:45+05:30,50.21,-6.465,0.031,207.44,0.359,6.475
2013-06-29 18:14:46+05:30,50.21,-6.445,0.031,207.48,0.345,6.455
2013-06-29 18:14:47+05:30,50.22,-6.459,0.031,207.54,0.321,6.467
2013-06-29 18:14:48+05:30,50.21,-6.442,0.031,207.62,0.293,6.449
2013-06-29 18:14:49+05:30,50.2,-6.553,0.032,207.84,0.326,6.561
2013-06-29 18:14:50+05:30,50.21,-6.574,0.032,208.24,0.373,6.584
2013-06-29 18:15:21+05:30,50.22,-6.594,0.032,209.11,0.308,6.601
2013-06-29 18:15:22+05:30,50.22,-6.587,0.031,209.82,0.254,6.682
2013-06-29 18:15:23+05:30,50.21,-6.593,0.031,209.63,0.321,6.599
2013-06-29 18:15:24+05:30,50.22,-6.581,0.032,209.81,0.27,6.588
2013-06-29 18:15:28+05:30,50.19,-6.477,0.031,207.41,0.307,6.485
2013-06-29 18:15:29+05:30,50.17,-6.502,0.031,207.2,0.319,6.51
2013-06-29 18:15:30+05:30,50.2,-6.5,0.031,207.12,0.3,6.507
2013-06-29 18:15:31+05:30,50.17,-6.465,0.031,206.94,0.245,6.47
2013-06-29 18:15:32+05:30,50.17,-6.406,0.031,206.85,0.328,6.414
2013-06-29 18:15:33+05:30,50.17,-6.436,0.031,206.88,0.372,6.447
2013-06-29 18:15:34+05:30,50.19,-6.441,0.031,206.89,0.289,6.447
2013-06-29 18:15:35+05:30,50.18,-6.482,0.031,207.16,0.263,6.487
2013-06-29 18:15:36+05:30,50.18,-6.496,0.031,207.21,0.42,6.51
2013-06-29 18:15:37+05:30,50.18,-6.472,0.031,207.22,0.291,6.527
2013-06-29 18:15:38+05:30,50.19,-6.468,0.031,207.43,0.339,6.475
2013-06-29 18:15:39+05:30,50.17,-6.441,0.031,207.64,0.271,6.448
2013-06-29 18:15:40+05:30,50.17,-6.401,0.031,207.45,0.304,6.41
2013-06-29 18:15:41+05:30,50.19,-6.507,0.031,207.35,0.369,6.514
2013-06-29 18:15:42+05:30,50.17,-6.458,0.031,207.42,0.363,6.464
2013-06-29 18:15:43+05:30,50.16,-290.502,1.48,207.46,96.102,305.985
2013-06-29 18:15:44+05:30,50.16,-17.873,4.589,200.47,918.972,919.145
2013-06-29 18:15:45+05:30,50.18,-17.898,4.585,200.22,917.825,917.999
2013-06-29 18:15:46+05:30,50.16,-17.792,4.576,199.99,915.015,915.188
2013-06-29 18:15:47+05:30,50.17,-17.835,4.575,199.94,914.523,914.697
2013-06-29 18:15:48+05:30,50.16,-17.765,4.566,199.68,911.577,911.75
2013-06-29 18:15:49+05:30,50.18,-17.937,4.56,199.43,909.127,909.304
2013-06-29 18:15:50+05:30,50.15,-17.47,4.555,199.28,907.604,907.772
2013-06-29 18:15:51+05:30,50.17,-17.876,4.555,199.31,907.745,907.921
2013-06-29 18:15:52+05:30,50.16,-17.781,4.551,199.2,906.443,906.618
2013-06-29 18:15:53+05:30,50.18,-17.641,4.545,198.9,903.778,903.95
2013-06-29 18:15:54+05:30,50.14,-17.487,4.539,198.72,901.914,902.084
2013-06-29 18:15:55+05:30,50.16,-17.62,4.533,198.44,899.241,899.413
2013-06-29 18:15:56+05:30,50.16,-17.537,4.526,198.19,896.848,897.019
2013-06-29 18:15:57+05:30,50.15,-17.441,4.518,197.83,893.537,893.707
2013-06-29 18:15:58+05:30,50.16,-17.515,4.52,197.92,894.377,894.548
2013-06-29 18:15:59+05:30,50.14,-17.695,4.522,198.05,895.501,895.676
2013-06-29 18:16:00+05:30,50.14,-17.699,4.512,197.63,891.6,891.775
2013-06-29 18:16:01+05:30,50.16,-17.368,4.519,197.9,894.043,894.212
2013-06-29 18:16:02+05:30,50.15,-416.244,3.858,200.53,652.18,773.691
2013-06-29 18:16:03+05:30,50.16,-6.282,0.031,205.56,0.298,6.289
2013-06-29 18:16:04+05:30,50.14,-6.357,0.031,205.58,0.302,6.364
2013-06-29 18:16:05+05:30,50.13,-6.427,0.031,205.56,0.365,6.437
2013-06-29 18:16:06+05:30,50.15,-6.314,0.031,204.92,0.331,6.322
2013-06-29 18:16:07+05:30,50.13,-6.339,0.031,205.03,0.317,6.347
2013-06-29 18:16:08+05:30,50.14,-6.33,0.031,205.17,0.376,6.341
2013-06-29 18:16:09+05:30,50.15,-6.365,0.031,205.84,0.288,6.372
2013-06-29 18:16:10+05:30,50.16,-6.372,0.031,206.51,0.36,6.382
2013-06-29 18:16:11+05:30,50.15,-6.392,0.031,206.52,0.388,6.404
2013-06-29 18:16:12+05:30,50.16,-6.441,0.031,206.89,0.276,6.447
2013-06-29 18:16:13+05:30,50.14,-6.472,0.031,207.18,0.262,6.477
2013-06-29 18:16:14+05:30,50.14,-6.457,0.031,207.46,0.323,6.465
2013-06-29 18:16:15+05:30,50.15,-6.51,0.031,207.43,0.292,6.517
2013-06-29 18:16:16+05:30,50.18,-6.418,0.031,207.47,0.233,6.422
2013-06-29 18:16:17+05:30,50.16,-6.481,0.031,207.53,0.313,6.488
2013-06-29 18:16:18+05:30,50.17,-6.48,0.031,207.59,0.365,6.49
2013-06-29 18:16:19+05:30,50.19,-6.464,0.031,207.96,0.262,6.47
2013-06-29 18:16:20+05:30,50.17,-6.431,0.031,207.64,0.309,6.439
2013-06-29 18:16:47+05:30,50.16,-6.481,0.031,207.53,0.313,6.488
2013-06-29 18:16:48+05:30,50.17,-6.48,0.031,207.59,0.365,6.49
2013-06-29 18:16:49+05:30,50.19,-6.464,0.031,207.96,0.262,6.47
2013-06-29 18:16:50+05:30,50.17,-6.431,0.031,207.64,0.309,6.439
2013-06-29 18:16:51+05:30,50.16,-6.576,0.032,207.62,0.355,6.586
2013-06-29 18:16:54+05:30,50.19,-6.699,0.032,209.49,0.35,6.708
2013-06-29 18:16:55+05:30,50.17,-6.607,0.032,209.47,0.271,6.613
2013-06-29 18:16:56+05:30,50.17,-6.616,0.032,209.44,0.295,6.623
2013-06-29 18:16:57+05:30,50.18,-6.571,0.031,209.39,0.309,6.579
2013-06-29 18:16:58+05:30,50.18,-6.6,0.032,209.37,0.363,6.61
2013-06-29 18:16:59+05:30,50.18,-6.635,0.032,209.77,0.336,6.643
2013-06-29 18:17:00+05:30,50.17,-6.616,0.032,209.86,0.348,6.625
2013-06-29 18:17:01+05:30,50.17,-6.554,0.031,209.85,0.31,6.561
2013-06-29 18:17:02+05:30,50.16,-6.593,0.031,209.69,0.271,6.599
2013-06-29 18:17:03+05:30,50.16,-6.56,0.031,209.62,0.245,6.564
2013-06-29 18:17:04+05:30,50.16,-475.172,3.615,205.32,570.163,742.209
2013-06-29 18:17:05+05:30,50.16,-18.062,4.636,202.34,937.914,938.088
2013-06-29 18:17:06+05:30,50.15,-18.089,4.62,201.79,932.084,932.26
2013-06-29 18:17:07+05:30,50.17,-17.961,4.613,201.61,929.909,930.083
2013-06-29 18:17:08+05:30,50.16,-18.174,4.608,201.53,928.544,928.722
2013-06-29 18:17:09+05:30,50.14,-17.921,4.601,201.25,925.86,926.033
2013-06-29 18:17:10+05:30,50.16,-18.006,4.598,201.17,924.709,924.884
2013-06-29 18:17:11+05:30,50.16,-17.972,4.592,200.93,922.44,922.615
2013-06-29 18:17:12+05:30,50.15,-18.054,4.585,200.7,919.983,920.16
2013-06-29 18:17:13+05:30,50.16,-18.188,4.587,200.82,921.033,921.213
2013-06-29 18:17:14+05:30,50.16,-17.97,4.591,201.04,922.71,922.885
2013-06-29 18:17:15+05:30,50.16,-17.503,4.591,201.11,923.118,923.283
2013-06-29 18:17:16+05:30,50.15,-18.188,4.589,201.04,922.272,922.451
2013-06-29 18:17:17+05:30,50.16,-17.854,4.587,201,921.918,922.09
2013-06-29 18:17:18+05:30,50.16,-17.972,4.582,200.82,920.061,920.236
2013-06-29 18:17:19+05:30,50.15,-17.776,4.578,200.6,918.285,918.457
2013-06-29 18:17:20+05:30,50.14,-17.901,4.57,200.27,915.149,915.324
2013-06-29 18:17:21+05:30,50.16,-19.019,0.092,207.02,0.621,19.029
2013-06-29 18:17:22+05:30,50.14,-6.473,0.031,206.99,0.338,6.482
2013-06-29 18:17:23+05:30,50.14,-6.37,0.031,207.07,0.317,6.378
2013-06-29 18:17:24+05:30,50.15,-6.484,0.031,207.09,0.382,6.496
2013-06-29 18:17:25+05:30,50.16,-6.447,0.031,207.15,0.333,6.455
2013-06-29 18:17:26+05:30,50.14,-6.449,0.031,207.16,0.291,6.455
2013-06-29 18:17:27+05:30,50.12,-6.449,0.031,207.2,0.323,6.457
2013-06-29 18:17:28+05:30,50.14,-6.511,0.031,207.14,0.302,6.518
2013-06-29 18:17:29+05:30,50.14,-6.424,0.031,207.05,0.307,6.431
2013-06-29 18:17:30+05:30,50.14,-6.497,0.031,207.05,0.327,6.505
2013-06-29 18:17:31+05:30,50.12,-6.485,0.031,206.96,0.302,6.492
2013-06-29 18:17:32+05:30,50.13,-6.421,0.031,206.92,0.284,6.427
2013-06-29 18:17:33+05:30,50.13,-6.388,0.031,206.94,0.316,6.426
2013-06-29 18:17:34+05:30,50.15,-6.489,0.031,207.01,0.25,6.497
2013-06-29 18:17:35+05:30,50.12,-6.464,0.031,207.24,0.373,6.47
2013-06-29 18:17:36+05:30,50.12,-6.53,0.031,207.4,0.346,6.536
2013-06-29 18:17:37+05:30,50.14,-6.471,0.031,208.22,0.279,6.477
2013-06-29 18:17:38+05:30,50.14,-6.533,0.031,208.13,0.308,6.539
2013-06-29 18:17:39+05:30,50.13,-6.409,0.031,207.4,0.311,6.417
2013-06-29 18:17:40+05:30,50.13,-6.444,0.031,207.04,0.32,6.452
2013-06-29 18:17:41+05:30,50.14,-6.459,0.031,206.83,0.316,6.467
2013-06-29 18:17:42+05:30,50.15,-6.463,0.031,206.64,0.32,6.471
2013-06-29 18:17:43+05:30,50.14,-6.369,0.031,206.32,0.313,6.376
2013-06-29 18:17:44+05:30,50.15,-6.357,0.031,206.24,0.27,6.363
2013-06-29 18:17:45+05:30,50.13,-6.365,0.031,206.49,0.261,6.371
2013-06-29 18:17:46+05:30,50.13,-6.409,0.031,206.62,0.32,6.417
2013-06-29 18:18:16+05:30,50.13,-6.387,0.031,206.62,0.333,6.396
2013-06-29 18:18:17+05:30,50.13,-6.39,0.031,206.36,0.34,6.399
2013-06-29 18:18:18+05:30,50.14,-6.473,0.031,206.36,0.362,6.483
2013-06-29 18:18:19+05:30,50.12,-6.357,0.031,206.25,0.289,6.363
2013-06-29 18:18:23+05:30,50.08,-6.404,0.031,207.89,0.365,6.414
2013-06-29 18:18:24+05:30,50.09,-6.506,0.031,207.67,0.307,6.514
2013-06-29 18:18:25+05:30,50.07,-6.413,0.031,207.34,0.263,6.419
2013-06-29 18:18:26+05:30,50.1,-6.422,0.031,207.31,0.289,6.428
2013-06-29 18:18:27+05:30,50.09,-6.449,0.031,207.29,0.36,6.459
2013-06-29 18:18:28+05:30,50.08,-6.409,0.031,207.19,0.254,6.414
2013-06-29 18:18:29+05:30,50.08,-6.406,0.031,207.2,0.332,6.414
2013-06-29 18:18:30+05:30,50.08,-6.396,0.031,207.2,0.316,6.404
2013-06-29 18:18:31+05:30,50.09,-6.417,0.031,207.52,0.297,6.424
2013-06-29 18:18:32+05:30,50.08,-6.428,0.031,207.51,0.277,6.434
2013-06-29 18:18:33+05:30,50.08,-6.485,0.031,207.6,0.261,6.491
2013-06-29 18:18:34+05:30,50.06,-6.432,0.031,207.59,0.238,6.437
2013-06-29 18:18:35+05:30,50.07,-6.352,0.031,207.11,0.282,6.358
2013-06-29 18:18:36+05:30,50.05,-6.385,0.031,207.27,0.352,6.395
2013-06-29 18:18:37+05:30,50.06,-6.476,0.031,207.35,0.298,6.483
2013-06-29 18:18:38+05:30,50.08,-6.382,0.031,207.46,0.327,6.39
2013-06-29 18:18:39+05:30,50.06,-6.428,0.031,207.47,0.266,6.433
2013-06-29 18:18:40+05:30,50.06,-6.477,0.031,207.44,0.33,6.486
2013-06-29 18:18:41+05:30,50.08,-6.377,0.031,207.26,0.304,6.384
2013-06-29 18:18:42+05:30,50.06,-6.404,0.031,207,0.219,6.408
2013-06-29 18:18:43+05:30,50.07,-6.463,0.031,206.96,0.306,6.47
2013-06-29 18:18:44+05:30,50.05,-6.438,0.031,207.42,0.238,6.442
2013-06-29 18:18:45+05:30,50.05,-6.442,0.031,207.34,0.338,6.451
2013-06-29 18:18:46+05:30,50.06,-6.441,0.031,207.55,0.267,6.446
2013-06-29 18:18:47+05:30,50.06,-6.5,0.031,207.75,0.256,6.506
2013-06-29 18:18:48+05:30,50.05,-6.539,0.031,207.94,0.225,6.543
2013-06-29 18:18:49+05:30,50.05,-6.489,0.031,207.81,0.323,6.497
2013-06-29 18:18:50+05:30,50.08,-6.431,0.031,207.62,0.304,6.438
2013-06-29 18:18:51+05:30,50.06,-6.466,0.031,207.4,0.317,6.474
2013-06-29 18:18:52+05:30,50.07,-6.473,0.031,207.53,0.238,6.478
2013-06-29 18:18:53+05:30,50.06,-6.441,0.031,207.95,0.303,6.448
2013-06-29 18:18:54+05:30,50.05,-6.506,0.031,208.02,0.323,6.514
2013-06-29 18:18:55+05:30,50.08,-6.436,0.031,207.91,0.377,6.447
2013-06-29 18:18:56+05:30,50.05,-6.455,0.031,207.76,0.33,6.464
2013-06-29 18:18:57+05:30,50.05,-6.511,0.031,207.82,0.321,6.519
2013-06-29 18:18:58+05:30,50.05,-6.451,0.031,207.21,0.275,6.457
2013-06-29 18:18:59+05:30,50.05,-6.393,0.031,207,0.231,6.397
2013-06-29 18:19:00+05:30,50.06,-6.395,0.031,206.76,0.27,6.4
2013-06-29 18:19:01+05:30,50.04,-6.399,0.031,206.33,0.343,6.408
2013-06-29 18:19:02+05:30,50.07,-6.342,0.031,206.16,0.309,6.35
2013-06-29 18:19:03+05:30,50.05,-6.371,0.031,206.07,0.331,6.379
2013-06-29 18:19:04+05:30,50.06,-6.355,0.031,206.37,0.389,6.367
2013-06-29 18:19:05+05:30,50.05,-6.44,0.031,206.56,0.304,6.447
2013-06-29 18:19:06+05:30,50.06,-6.377,0.031,206.63,0.341,6.386
2013-06-29 18:19:07+05:30,50.06,-6.383,0.031,206.65,0.215,6.386
2013-06-29 18:19:08+05:30,50.05,-6.428,0.031,206.58,0.353,6.437
2013-06-29 18:19:09+05:30,50.05,-6.412,0.031,206.7,0.316,6.42
2013-06-29 18:19:10+05:30,50.05,-6.408,0.031,206.61,0.34,6.417
2013-06-29 18:19:11+05:30,50.04,-6.366,0.031,206.67,0.356,6.376
2013-06-29 18:19:12+05:30,50.05,-6.43,0.031,206.49,0.249,6.435
2013-06-29 18:19:13+05:30,50.05,-6.338,0.031,206.34,0.281,6.345
2013-06-29 18:19:14+05:30,50.02,-6.406,0.031,206.22,0.347,6.416
2013-06-29 18:19:15+05:30,50.04,-6.398,0.031,206.2,0.277,6.404
2013-06-29 18:19:16+05:30,50.02,-6.399,0.031,206.21,0.276,6.405
2013-06-29 18:19:17+05:30,50.04,-6.388,0.031,206.22,0.298,6.327
2013-06-29 18:19:18+05:30,50.02,-6.323,0.031,206.2,0.248,6.332
2013-06-29 18:19:19+05:30,50.05,-6.427,0.031,206.06,0.303,6.44
2013-06-29 18:19:20+05:30,50.04,-6.397,0.031,205.92,0.373,6.402
2013-06-29 18:19:21+05:30,50.06,-6.316,0.031,205.89,0.253,6.326
2013-06-29 18:19:22+05:30,50.04,-6.373,0.031,205.75,0.247,6.38
2013-06-29 18:19:23+05:30,50.05,-6.305,0.031,205.63,0.357,6.315
2013-06-29 18:19:24+05:30,50.04,-6.366,0.031,205.7,0.257,6.371
2013-06-29 18:19:25+05:30,50.03,-6.402,0.031,205.64,0.275,6.408
2013-06-29 18:19:26+05:30,50.03,-6.258,0.03,205.49,0.297,6.265
2013-06-29 18:19:27+05:30,50.06,-6.303,0.031,204.87,0.307,6.31
2013-07-08 07:32:11+05:30,50.04,-6.366,0.031,205.7,0.257,6.371
2013-07-08 07:32:12+05:30,50.03,-6.402,0.031,205.64,0.275,6.408
2013-07-08 07:32:13+05:30,50.03,-6.258,0.03,205.49,0.297,6.265
2013-07-08 07:32:14+05:30,50.06,-6.303,0.031,204.87,0.307,6.31
2013-07-08 07:32:15+05:30,50.04,-6.302,0.031,205.06,0.206,6.305
2013-07-08 07:32:16+05:30,50.05,-6.315,0.031,205.35,0.348,6.325
2013-07-08 07:32:18+05:30,50.33,-18.559,4.704,205.75,967.105,967.283
2013-07-08 07:32:19+05:30,50.32,-18.816,4.712,206.02,970.574,970.756
2013-07-08 07:32:20+05:30,50.33,-19.106,4.716,206.23,972.423,972.611
2013-07-08 07:32:21+05:30,50.33,-18.993,4.719,206.36,973.574,973.759
2013-07-08 07:32:22+05:30,50.31,-18.901,4.716,206.25,972.54,972.724
2013-07-08 07:32:23+05:30,50.31,-18.659,4.711,206.04,970.533,970.713
2013-07-08 07:32:24+05:30,50.31,-18.755,4.716,206.25,972.46,972.641
2013-07-08 07:32:25+05:30,50.31,-18.474,4.718,206.33,973.179,973.354
2013-07-08 07:32:26+05:30,50.32,-18.646,4.711,206.06,970.54,970.72
2013-07-08 07:32:27+05:30,50.33,-18.704,4.715,206.24,972.285,972.465
2013-07-08 07:32:28+05:30,50.33,-18.571,4.721,206.49,974.637,974.814
2013-07-08 07:32:29+05:30,50.34,-18.782,4.723,206.61,975.703,975.884
2013-07-08 07:32:30+05:30,50.34,-18.616,4.726,206.75,977.001,977.178
2013-07-08 07:32:31+05:30,50.34,-18.553,4.727,206.79,977.236,977.412
2013-07-08 07:32:32+05:30,50.33,-18.889,4.732,207.05,979.584,979.766
2013-07-08 07:32:33+05:30,50.32,-18.878,4.726,206.78,977.043,977.225
2013-07-08 07:32:34+05:30,50.31,-18.746,4.717,206.39,973.321,973.501
2013-07-08 07:32:35+05:30,50.31,-18.83,4.712,206.19,971.473,971.656
2013-07-08 07:32:36+05:30,50.32,-18.873,4.708,206.01,969.734,969.917
2013-07-08 07:32:37+05:30,50.31,-18.713,4.707,205.99,969.315,969.495
2013-07-08 07:32:38+05:30,50.3,-18.53,4.692,205.35,963.331,963.509
2013-07-08 07:32:39+05:30,50.3,-18.562,4.694,205.43,964.183,964.361
2013-07-08 07:32:40+05:30,50.32,-18.61,4.69,205.25,962.333,962.513
2013-07-08 07:32:41+05:30,50.3,-18.35,4.681,204.9,959.012,959.187
2013-07-08 07:32:42+05:30,50.28,-18.495,4.672,204.53,955.497,955.676
2013-07-08 07:32:43+05:30,50.3,-18.426,4.679,204.82,958.21,958.388
2013-07-08 07:32:44+05:30,50.3,-18.63,4.678,204.77,957.697,957.878
2013-07-08 07:32:45+05:30,50.3,-18.437,4.676,204.69,956.861,957.039
2013-07-08 07:32:46+05:30,50.3,-18.544,4.672,204.56,955.511,955.691
2013-07-08 07:32:47+05:30,50.3,-18.357,4.672,204.57,955.488,955.665
2013-07-08 07:32:48+05:30,50.33,-18.622,4.668,204.4,953.895,954.077
2013-07-08 07:32:49+05:30,50.31,-18.402,4.674,204.65,956.339,956.516
2013-07-08 07:32:50+05:30,50.3,-18.314,4.673,204.65,956.134,956.31
2013-07-08 07:32:51+05:30,50.28,-18.342,4.669,204.5,954.616,954.792
2013-07-08 07:32:52+05:30,50.31,-18.516,4.669,204.5,954.564,954.744
2013-07-08 07:32:53+05:30,50.3,-18.416,4.673,204.71,956.474,956.651
2013-07-08 07:32:54+05:30,50.3,-18.397,4.671,204.65,955.832,956.009
2013-07-08 07:32:55+05:30,50.29,-18.507,4.675,204.83,957.338,957.517
2013-07-08 07:32:56+05:30,50.29,-18.6,4.672,204.73,956.318,956.499
2013-07-08 07:32:57+05:30,50.29,-18.606,4.666,204.5,954.069,954.25
2013-07-08 07:32:58+05:30,50.3,-18.388,4.665,204.45,953.619,953.796
2013-07-08 07:32:59+05:30,50.29,-18.397,4.664,204.45,953.368,953.545
2013-07-08 07:33:00+05:30,50.29,-18.405,4.663,204.41,952.93,953.108
2013-07-08 07:33:01+05:30,50.31,-18.489,4.661,204.36,952.38,952.559
2013-07-08 07:33:02+05:30,50.3,-18.357,4.646,203.69,946.129,946.307
2013-07-08 07:33:03+05:30,50.3,-18.185,4.638,203.38,943.201,943.376
2013-07-08 07:33:04+05:30,50.29,-18.033,4.64,203.44,943.723,943.895
2013-07-08 07:33:05+05:30,50.31,-18.545,4.649,203.89,947.664,947.846
2013-07-08 07:33:06+05:30,50.3,-18.467,4.644,203.7,945.778,945.958
2013-07-08 07:33:07+05:30,50.31,-18.25,4.636,203.33,942.45,942.626
2013-07-08 07:33:08+05:30,50.29,-18.118,4.637,203.42,943.126,943.3
2013-07-08 07:33:09+05:30,50.3,-18.109,4.633,203.24,941.527,941.701
2013-07-08 07:33:10+05:30,50.3,-18.18,4.627,202.99,938.984,939.16
2013-07-08 07:33:11+05:30,50.31,-18.018,4.629,203.12,940.172,940.344
2013-07-08 07:33:12+05:30,50.33,-18.211,4.63,203.15,940.386,940.563
2013-07-08 07:33:13+05:30,50.31,-17.915,4.634,203.35,942.244,942.989
2013-07-08 07:33:14+05:30,50.32,-17.797,4.635,203.41,942.608,941.667
2013-07-08 07:33:15+05:30,50.31,-18.177,4.632,203.31,941.612,941.331
2013-07-08 07:33:16+05:30,50.3,-18.039,4.625,203.21,940.533,938.798
2013-07-08 07:33:17+05:30,50.31,-18.047,4.613,202.76,936.494,934.081
2013-07-08 07:33:18+05:30,50.32,-17.783,4.613,202.4,933.207,934.224
2013-07-08 07:33:19+05:30,50.31,-18.168,4.617,202.59,934.672,936.018
2013-07-08 07:33:20+05:30,50.31,-18.27,4.637,202.91,943.974,944.151
2013-07-08 07:33:21+05:30,50.31,-18.203,4.643,203.88,946.455,946.63
2013-07-08 07:33:22+05:30,50.29,-18.296,4.649,204.18,949.109,949.285
2013-07-08 07:33:23+05:30,50.31,-18.254,4.66,204.68,953.527,953.701
2013-07-08 07:33:24+05:30,50.31,-18.44,4.659,204.7,953.558,953.737
2013-07-08 07:33:25+05:30,50.3,-18.583,4.662,204.81,954.644,954.825
2013-07-08 07:33:26+05:30,50.29,-18.765,4.66,204.75,953.936,954.12
2013-07-08 07:33:27+05:30,50.28,-18.081,4.661,204.81,954.472,954.643
2013-07-08 07:33:28+05:30,50.3,-18.44,4.661,204.85,954.635,954.813
2013-07-08 07:33:29+05:30,50.3,-18.671,4.664,205,955.851,956.033
2013-07-08 07:33:30+05:30,50.29,-18.634,4.667,205.18,957.415,957.596
2013-07-08 07:33:31+05:30,50.29,-18.506,4.668,205.23,957.892,958.071
2013-07-08 07:33:32+05:30,50.28,-18.417,4.669,205.31,958.52,958.697
2013-07-08 07:33:33+05:30,50.3,-18.551,4.68,205.83,963.135,963.314
2013-07-08 07:33:34+05:30,50.28,-18.627,4.687,206.13,965.918,966.097
2013-07-08 07:33:35+05:30,50.3,-18.498,4.685,206.05,965.112,965.29
2013-07-08 07:33:36+05:30,50.32,-20.665,0.097,213.33,0.707,20.677
2013-07-08 07:33:37+05:30,50.29,-6.868,0.032,213.05,0.307,6.875
2013-07-08 07:33:38+05:30,50.27,-6.773,0.032,212.98,0.255,6.777
2013-07-08 07:33:39+05:30,50.29,-6.791,0.032,212.38,0.356,6.801
2013-07-08 07:33:40+05:30,50.28,-6.724,0.032,211.9,0.328,6.732
2013-07-08 07:33:41+05:30,50.29,-6.631,0.031,211.27,0.284,6.638
2013-07-08 07:33:42+05:30,50.29,-6.718,0.032,211.07,0.349,6.727
2013-07-08 07:33:43+05:30,50.29,-6.715,0.032,210.99,0.35,6.725
2013-07-08 07:33:44+05:30,50.29,-6.67,0.032,211.24,0.351,6.679
2013-07-08 07:33:45+05:30,50.29,-6.661,0.032,211.66,0.374,6.671
2013-07-08 07:33:46+05:30,50.31,-6.713,0.032,211.61,0.361,6.723
2013-07-08 07:33:47+05:30,50.29,-6.68,0.032,211.54,0.351,6.689
2013-07-08 07:33:48+05:30,50.27,-6.738,0.032,211.96,0.299,6.745
2013-07-08 07:33:49+05:30,50.29,-6.763,0.032,212.09,0.301,6.77
2013-07-08 07:33:50+05:30,50.29,-6.83,0.032,212.26,0.35,6.839
2013-07-08 07:33:51+05:30,50.29,-6.802,0.032,212.62,0.305,6.808
2013-07-08 07:33:52+05:30,50.28,-6.755,0.032,212.78,0.26,6.76
2013-07-08 07:33:53+05:30,50.29,-6.77,0.032,213.02,0.331,6.778
2013-07-08 07:33:54+05:30,50.29,-6.844,0.032,212.94,0.307,6.85
2013-07-08 07:33:55+05:30,50.28,-6.817,0.032,213.08,0.285,6.823
2013-07-08 07:33:56+05:30,50.28,-6.848,0.032,212.6,0.412,6.861
2013-07-08 07:33:57+05:30,50.29,-6.739,0.032,212.62,0.275,6.744
2013-07-08 07:33:58+05:30,50.31,-6.775,0.032,212.21,0.356,6.785
2013-07-08 07:33:59+05:30,50.29,-6.809,0.032,212.16,0.288,6.815
2013-07-08 07:34:00+05:30,50.28,-6.71,0.032,212.38,0.262,6.716
2013-07-08 07:34:01+05:30,50.3,-6.747,0.032,211.95,0.33,6.755
2013-07-08 07:34:30+05:30,50.31,-6.775,0.032,212.21,0.356,6.785
2013-07-08 07:34:31+05:30,50.29,-6.809,0.032,212.16,0.288,6.815
2013-07-08 07:34:32+05:30,50.28,-6.71,0.032,212.38,0.262,6.716
2013-07-08 07:34:33+05:30,50.3,-6.747,0.032,211.95,0.33,6.755
2013-07-08 07:34:34+05:30,50.3,-6.759,0.032,211.68,0.339,6.768
2013-07-08 07:34:35+05:30,50.32,-6.759,0.032,211.66,0.327,6.767
2013-07-08 07:34:37+05:30,50.32,-6.795,0.032,212.16,0.355,6.804
2013-07-08 07:34:38+05:30,50.33,-6.751,0.032,212.09,0.343,6.76
2013-07-08 07:34:39+05:30,50.31,-6.694,0.032,211.99,0.349,6.703
2013-07-08 07:34:40+05:30,50.32,-6.753,0.032,211.97,0.433,6.766
2013-07-08 07:34:41+05:30,50.31,-6.752,0.032,212.09,0.334,6.76
2013-07-08 07:35:10+05:30,50.33,-6.751,0.032,212.09,0.343,6.76
2013-07-08 07:35:11+05:30,50.31,-6.694,0.032,211.99,0.349,6.703
2013-07-08 07:35:12+05:30,50.32,-6.753,0.032,211.97,0.433,6.766
2013-07-08 07:35:13+05:30,50.31,-6.752,0.032,212.09,0.334,6.76
2013-07-08 07:35:14+05:30,50.3,-6.741,0.032,212.06,0.306,6.748
